,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
287,"Software Engineer –Python, Java, Cloud",企,12-24万,贵阳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,贵州华芯通半导体技术有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/197422365.shtml,贵阳,12,24,18.0
288,Python开发工程师（深圳）,企,18-36万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,平安科技,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/199437891.shtml,深圳,18,36,27.0
289,Python开发工程师,企,24-32万,杭州-滨江区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月08日,杭州筑龙信息技术股份有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/198485009.shtml,杭州,24,32,28.0
290,python开发,企,8-18万,上海,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月09日,上海高重信息科技有限公司,IT服务/系统集成,50-99人,https://www.liepin.com/job/1911219326.shtml,上海,8,18,13.0
291,python工程师,企,12-30万,北京,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月09日,北京道恩博瑞科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910603759.shtml,北京,12,30,21.0
292,python工程师,企,12-22万,北京,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月07日,北京尚德在线教育科技有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911217374.shtml,北京,12,22,17.0
293,高级python开发工程师,企,14-24万,深圳,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,环球易购,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911227516.shtml,深圳,14,24,19.0
294,Python程序开发,企,6-8万,天津-滨海区,大专及以上,1年工作经验,投递后：1个工作日内反馈,2017年12月07日,天津云速广告传媒有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911224861.shtml,天津,6,8,7.0
295,Python高级工程师,企,面议,北京,大专及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月07日,IRTOUCH,电子技术/半导体/集成电路,500-999人,https://www.liepin.com/job/1911219757.shtml,北京,面议,面议,面议
296,python工程师,企,21-35万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,北京点石经纬科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199667014.shtml,北京,21,35,28.0
297,python开发工程师,企,面议,北京,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月07日,中体骏彩,计算机软件,100-499人,https://www.liepin.com/job/1911094150.shtml,北京,面议,面议,面议
298,python后端工程师,企,30-54万,北京-朝阳区,统招本科,5年工作经验,投递后：10个工作日内反馈,2017年12月07日,联众同行健康服务有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910222318.shtml,北京,30,54,42.0
299,python工程师,企,30-54万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,联众同行健康服务有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910201905.shtml,北京,30,54,42.0
300,Python工程师,企,30-48万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,联众同行健康服务有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910174059.shtml,北京,30,48,39.0
301,Python开发,企,10-24万,昆明-五华区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月07日,律品汇科技(北京)有限公司,专业服务(咨询/财会/法律/翻译等),50-99人,https://www.liepin.com/job/1910624451.shtml,昆明,10,24,17.0
302,Python数据与爬虫工程师,企,18-36万,北京,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月07日,北京百观科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910539116.shtml,北京,18,36,27.0
303,python开发工程师,企,12-18万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月07日,西南交大,计算机软件,50-99人,https://www.liepin.com/job/1910088046.shtml,北京,12,18,15.0
304,python工程师,企,面议,北京,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月07日,北京易联达商务服务有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911094640.shtml,北京,面议,面议,面议
305,python开发工程师,企,10-14万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,大公国际,基金/证券/期货/投资,500-999人,https://www.liepin.com/job/1910799622.shtml,北京,10,14,12.0
306,Python 开发工程师,企,12-22万,上海-浦东新区,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月07日,ifuwo,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199461139.shtml,上海,12,22,17.0
307,python开发工程师（爬虫方向）,企,18-36万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,宝尊电商,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910312193.shtml,上海,18,36,27.0
308,Python高级开发工程师,企,18-36万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,上海爱当家数据技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910723134.shtml,上海,18,36,27.0
309,Python 爬虫开发工程师,企,14-22万,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,壹沓科技(上海)有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910792768.shtml,上海,14,22,18.0
310,PHP/Python高级研发工程师,企,12-24万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,英方软件,计算机软件,100-499人,https://www.liepin.com/job/199395554.shtml,上海,12,24,18.0
311,"后端开发工程师(Go, Python)",企,18-42万,北京,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月07日,北京昆仑医云科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911220665.shtml,北京,18,42,30.0
312,客户端开发（python）,企,13-26万,深圳,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,深圳淘乐网络科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910037045.shtml,深圳,13,26,19.5
313,Python 后端开发（北京）,企,22-43万,北京-西城区,学历不限,1年工作经验,投递后：5个工作日内反馈,2017年12月07日,蜻蜓FM,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910903483.shtml,北京,22,43,32.5
314,python开发工程师,企,20-39万,北京-海淀区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,知乎,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910797377.shtml,北京,20,39,29.5
315,高级Python开发工程师,企,28-56万,上海-静安区,统招本科,5年工作经验,投递后：10个工作日内反馈,2017年12月07日,深圳狗尾草智能科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910793590.shtml,上海,28,56,42.0
316,Python自动化测试,企,13-20万,深圳,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,深圳开黑科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911224882.shtml,深圳,13,20,16.5
317,Go/Python架构师,企,26-39万,深圳,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月07日,深圳开黑科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911224688.shtml,深圳,26,39,32.5
318,高级Python工程师,企,面议,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月07日,东吴在线,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198966642.shtml,上海,面议,面议,面议
319,Python开发工程师,企,面议,上海,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月07日,阅文集团,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1911218233.shtml,上海,面议,面议,面议
320,python后端开发,企,8-12万,成都,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月07日,成都车云信科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911214064.shtml,成都,8,12,10.0
321,Python开发（云计算）,企,24-36万,北京-顺义区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,北京百悟科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911097752.shtml,北京,24,36,30.0
322,Java/Python服务器高级研发程师,企,12-18万,武汉,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,百纳（武汉）信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910917428.shtml,武汉,12,18,15.0
323,高级Python开发工程师,企,面议,上海,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月07日,上海亦存网络科技有限公司,计算机软件,50-99人,https://www.liepin.com/job/1910906498.shtml,上海,面议,面议,面议
324,高级/Lead Python数据与爬虫工程师,企,24-48万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月07日,北京百观科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910892841.shtml,北京,24,48,36.0
325,SQL/Python顾问,企,11-18万,广州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,海大集团,农/林/牧/渔,10000人以上,https://www.liepin.com/job/1910816394.shtml,广州,11,18,14.5
326,python开发工程师,企,面议,苏州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,聚合数据,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910604994.shtml,苏州,面议,面议,面议
327,python开发工程师,企,21-42万,上海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月07日,亨得昂信息科技(上海)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910541822.shtml,上海,21,42,31.5
328,Python 开发工程师,企,21-26万,深圳,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月11日,信必优,计算机软件,1000-2000人,https://www.liepin.com/job/1910177299.shtml,深圳,21,26,23.5
329,高级python开发工程师,企,面议,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月07日,墨迹天气,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199204469.shtml,北京,面议,面议,面议
330,python后台工程师,企,14-24万,上海-浦东新区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月07日,ifuwo,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199461189.shtml,上海,14,24,19.0
331,python开发工程师,企,12-18万,成都-武侯区,大专及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月07日,江苏博智软件科技股份有限公司,计算机软件,50-99人,https://www.liepin.com/job/199360206.shtml,成都,12,18,15.0
332,Python 高级开发工程师,企,24-36万,南京,本科及以上,4年工作经验,投递后：1个工作日内反馈,2017年12月07日,紫光西部数据有限公司,计算机软件,100-499人,https://www.liepin.com/job/199306179.shtml,南京,24,36,30.0
333,Python中级工程师,企,18-24万,南京,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月07日,紫光西部数据有限公司,计算机软件,100-499人,https://www.liepin.com/job/199305155.shtml,南京,18,24,21.0
334,中级Python开发工程师,企,8-16万,武汉,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月07日,华大基因,制药/生物工程,5000-10000人,https://www.liepin.com/job/199301758.shtml,武汉,8,16,12.0
335,Python初级开发工程师,企,15-30万,北京,大专及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月11日,北京爱特曼智能技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1911285646.shtml,北京,15,30,22.5
336,python开发工程师,企,18-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月11日,北京征晨文化传播有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/198826567.shtml,北京,18,24,21.0
